DISTRITO;TIPO_DE_DENUNCIA;SITUACION_DENUNCIA;TIPO;SUBTIPO;MODALIDAD;FECHA_HECHO;DIASEM_HECHO;MES_HECHO;PERIODO_HECHO;HORA_HECHO;DESCRIPCION;EDAD_PERSONA;SEXO;ESTADO_CIVIL;GRADO_INSTRUCCION;OCUPACION;PAIS_NATAL;LONGITUD;LATITUD
VENTANILLA;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;08/02/2024;5;2;2024;11;VENTANILLA;29;FEMENINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO;08/02/2024;5;2;2024;18;VENTANILLA;70;FEMENINO;CASADO(A);NO INDICA;DOCENTE;PERU;-77.13441312;-11.92431896
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO DE CELULAR;14/02/2024;4;2;2024;10;VENTANILLA;39;FEMENINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;12/02/2024;2;2;2024;1;VENTANILLA;53;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.14613140;-11.83380900
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;28/01/2024;1;1;2024;18;VENTANILLA;51;MASCULINO;CASADO(A);NO INDICA;INDEPENDIENTE;PERU;-77.14289433;-11.86689246
VENTANILLA;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;13/02/2024;3;2;2024;19;VILLA LOS REYES;44;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;ACTA DE DENUNCIA VERBAL;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;23/02/2024;6;2;2024;16;VENTANILLA;52;FEMENINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.16869610;-11.84002140
VENTANILLA;ACTA DE INTERVENCION;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;08/02/2024;5;2;2024;22;VENTANILLA;29;FEMENINO;CASADO(A);NO INDICA;AMA DE CASA;PERU;-77.12024373;-11.87168685
VENTANILLA;ACTA DE DENUNCIA VERBAL;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;25/02/2024;1;2;2024;22;VENTANILLA;36;FEMENINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.11139120;-11.89433830
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;20/02/2024;3;2;2024;11;VENTANILLA;61;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12206350;-11.99585860
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;08/02/2024;5;2;2024;0;VENTANILLA;61;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);ROBO;ROBO DE CELULAR;14/02/2024;4;2;2024;15;VENTANILLA;30;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;ACTA DE INTERVENCION;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;07/02/2024;4;2;2024;0;VENTANILLA;31;MASCULINO;CASADO(A);NO INDICA;SERENAZGO;PERU;-77.12598430;-12.05084910
VENTANILLA;ACTA DE INTERVENCION;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;16/02/2024;6;2;2024;22;VENTANILLA;41;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.09522930;-11.88125598
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO;17/02/2024;7;2;2024;0;VENTANILLA;36;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO;27/02/2024;3;2;2024;21;VENTANILLA;37;FEMENINO;SOLTERO(A);SECUNDARIA;T MG;PERU;-77.13078015;-11.87775821
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO DE CELULAR;14/02/2024;4;2;2024;21;VENTANILLA;22;FEMENINO;SOLTERO(A);SECUNDARIA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;16/02/2024;6;2;2024;12;VILLA LOS REYES;39;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;OCURRENCIA;RESUELTA;FE PUBLICA (DELITO);FALSIFICACION DE DOCUMENTOS EN GENERAL;FALSIFICACION DE DOCUMENTOS;09/02/2024;6;2;2024;15;PACHACUTEC;48;MASCULINO;CASADO(A);NO INDICA;DOCENTE;PERU;-77.13711742;-11.83420164
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;22/02/2024;5;2;2024;3;VENTANILLA;28;FEMENINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12256116;-11.87353473
VENTANILLA;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;27/02/2024;3;2;2024;16;VENTANILLA;41;FEMENINO;CASADO(A);NO INDICA;AMA DE CASA;PERU;-77.12206350;-11.99585860
VENTANILLA;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;26/02/2024;2;2;2024;14;VENTANILLA;45;MASCULINO;CASADO(A);NO INDICA;INDEPENDIENTE;PERU;-77.12243242;-11.87093090
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;03/02/2024;7;2;2024;23;VENTANILLA;65;MASCULINO;CASADO(A);NO INDICA;INDEPENDIENTE;PERU;-77.11841843;-11.91834314
VENTANILLA;DENUNCIA;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;18/02/2024;1;2;2024;1;VENTANILLA;68;MASCULINO;CASADO(A);NO INDICA;JUBILADO;PERU;-77.13421128;-11.91061683
VENTANILLA;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;01/02/2024;5;2;2024;20;VILLA LOS REYES;46;FEMENINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12575450;-11.83401460
VENTANILLA;DENUNCIA;PENDIENTE;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA PSICOLOGICA;07/02/2024;4;2;2024;9;VILLA LOS REYES;76;MASCULINO;CASADO(A);NO INDICA;CHOFER;PERU;-77.12439620;-11.84355591
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;17/05/2023;4;5;2023;1;VENTANILLA;38;MASCULINO;SOLTERO(A);SECUNDARIA;NO INDICA;PERU;-77.12982901;-11.87436729
VENTANILLA;ACTA DE DENUNCIA VERBAL;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;15/02/2024;5;2;2024;4;VENTANILLA;22;FEMENINO;SOLTERO(A);SECUNDARIA;NO INDICA;PERU;-77.12801750;-11.87368590
VENTANILLA;ACTA DE DENUNCIA VERBAL;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA SEXUAL;17/02/2024;7;2;2024;10;VENTANILLA;37;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12695520;-11.87917650
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;SEGURIDAD PUBLICA (DELITO);SALUD PUBLICA;MICROCOMERCIALIZACION DE DROGAS;23/02/2024;6;2;2024;10;DEPINCRI - AREANT - CALLAO;52;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12583210;-11.87092281
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA AGRAVADA;12/02/2024;2;2;2024;9;VENTANILLA;39;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12350530;-11.87252680
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;18/05/2023;5;5;2023;4;VENTANILLA;44;MASCULINO;CASADO(A);NO INDICA;NO INDICA;PERU;-77.12694790;-11.87411460
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;SEGURIDAD PUBLICA (DELITO);SALUD PUBLICA;PROMOCION O FAVORECIMIENTO AL TRAFICO ILICITO DE DROGAS;21/02/2024;4;2;2024;22;DEPINCRI - AREANT - CALLAO;50;MASCULINO;SOLTERO(A);SECUNDARIA;ESTIBADOR;PERU;-77.12530790;-11.87545415
VENTANILLA;ACTA DE DENUNCIA VERBAL;RESUELTA;PATRIMONIO (DELITO);EXTORSION;CHANTAJE;27/02/2024;3;2;2024;14;DEPINCRI VENTANILLA;44;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12575450;-11.83401460
VENTANILLA;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);EXTORSION;EXTORSION;04/02/2024;1;2;2024;10;DEPINCRI VENTANILLA;51;MASCULINO;SOLTERO(A);NO INDICA;ADMINISTRADOR;PERU;-77.14158061;-11.83386561
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;05/02/2024;2;2;2024;8;VENTANILLA;22;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;PATRIMONIO (DELITO);RECEPTACION;RECEPTACION;20/02/2024;3;2;2024;17;VENTANILLA;47;MASCULINO;SOLTERO(A);NO INDICA;COBRADOR TRANSPORTE PUBLICO;PERU;-77.11796938;-11.87125443
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);EXTORSION;EXTORSION;22/02/2024;5;2;2024;14;DEPINCRI VENTANILLA;36;MASCULINO;SOLTERO(A);NO INDICA;ADMINISTRADOR;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);EXTORSION;EXTORSION;31/01/2024;4;1;2024;23;DEPINCRI VENTANILLA;55;MASCULINO;SOLTERO(A);NO INDICA;OBRERO;PERU;-77.14737713;-11.86522054
VENTANILLA;ACTA DE DENUNCIA VERBAL;RESUELTA;PATRIMONIO (DELITO);EXTORSION;EXTORSION;26/02/2024;2;2;2024;18;DEPINCRI VENTANILLA;40;FEMENINO;SOLTERO(A);NO INDICA;OPERARIO;PERU;-77.12598430;-12.05084910
VENTANILLA;ACTA DE INTERVENCION;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO;04/02/2024;1;2;2024;21;VENTANILLA;40;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO;31/01/2024;4;1;2024;21;VENTANILLA;49;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.14136898;-11.86858039
VENTANILLA;OCURRENCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;22/02/2024;5;2;2024;20;PACHACUTEC;38;MASCULINO;SOLTERO(A);NO INDICA;MOTOTAXISTA;PERU;-77.14194591;-11.82982159
VENTANILLA;ACTA DE DENUNCIA VERBAL;RESUELTA;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;01/02/2024;5;2;2024;18;PACHACUTEC;30;MASCULINO;SOLTERO(A);NO INDICA;COMERCIANTE;PERU;-77.14990670;-11.83038863
VENTANILLA;DENUNCIA;PENDIENTE;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACOSO SEXUAL;06/02/2024;3;2;2024;12;VENTANILLA;39;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;OCURRENCIA;PENDIENTE;PATRIMONIO (DELITO);DAÑOS;DAÑO SIMPLE;15/02/2024;5;2;2024;17;VENTANILLA;40;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO DE CELULAR;05/02/2024;2;2;2024;17;VENTANILLA;24;MASCULINO;SOLTERO(A);NO INDICA;EMPLEADO;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);ROBO;ROBO;04/02/2024;1;2;2024;23;VENTANILLA;22;MASCULINO;SOLTERO(A);NO INDICA;ESTUDIANTE;PERU;-77.15129878;-11.86814262
VENTANILLA;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO;27/02/2024;3;2;2024;7;VENTANILLA;31;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12939495;-11.91973014
VENTANILLA;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;01/02/2024;5;2;2024;9;DEPINCRI VENTANILLA;43;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.15072452;-11.87311612
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO DE CELULAR;05/02/2024;2;2;2024;11;VENTANILLA;39;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;ACTA DE DENUNCIA VERBAL;PENDIENTE;PATRIMONIO (DELITO);ROBO;ROBO DE CELULAR;11/02/2024;1;2;2024;0;VILLA LOS REYES;25;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.11997680;-11.82853330
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;18/02/2024;1;2;2024;1;VILLA LOS REYES;35;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12536220;-11.83955040
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;17/02/2024;7;2;2024;20;VENTANILLA;27;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO;08/02/2024;5;2;2024;17;VENTANILLA;51;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO;23/02/2024;6;2;2024;18;VENTANILLA;26;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO;02/02/2024;6;2;2024;17;VENTANILLA;47;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12191144;-11.87557806
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);ROBO;ROBO;25/02/2024;1;2;2024;9;VENTANILLA;30;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;23/02/2024;6;2;2024;17;VILLA LOS REYES;35;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12516703;-11.93006728
VENTANILLA;ACTA DE INTERVENCION;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;02/02/2024;6;2;2024;17;PACHACUTEC;52;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.14499869;-11.84864835
VENTANILLA;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO A MANO ARMADA;18/02/2024;1;2;2024;4;VENTANILLA;22;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;ACTA DE DENUNCIA VERBAL;RESUELTA;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO A MANO ARMADA;12/02/2024;2;2;2024;19;PACHACUTEC;26;MASCULINO;SOLTERO(A);NO INDICA;PNP;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO;24/02/2024;7;2;2024;13;VENTANILLA;40;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.14613140;-11.83380900
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;14/02/2024;4;2;2024;3;VENTANILLA;26;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO EN CASA HABITADA;05/02/2024;2;2;2024;18;VENTANILLA;44;FEMENINO;SOLTERO(A);NO INDICA;DOCENTE;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;26/02/2024;2;2;2024;3;VILLA LOS REYES;39;MASCULINO;SOLTERO(A);NO INDICA;PNP;PERU;-77.11577260;-11.83578890
VENTANILLA;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO;10/02/2024;7;2;2024;18;PACHACUTEC;43;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.15526510;-11.83016890
VENTANILLA;ACTA DE DENUNCIA VERBAL;PENDIENTE;PATRIMONIO (DELITO);ROBO;ROBO DE CELULAR;25/02/2024;1;2;2024;14;VILLA LOS REYES;34;MASCULINO;SOLTERO(A);NO INDICA;DOCENTE;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);ROBO;ROBO;15/02/2024;5;2;2024;4;VENTANILLA;30;FEMENINO;SOLTERO(A);NO INDICA;ALUMNA FAP;PERU;-77.09440189;-11.88588874
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO DE CELULAR;05/02/2024;2;2;2024;8;VENTANILLA;33;MASCULINO;SOLTERO(A);NO INDICA;EMPLEADO;PERU;-77.12598430;-12.05084910
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO DE CELULAR;05/02/2024;2;2;2024;9;VENTANILLA;37;MASCULINO;SOLTERO(A);NO INDICA;EMPLEADO;PERU;-77.12764727;-12.05192457
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;SEGURIDAD PUBLICA (DELITO);SALUD PUBLICA;PROMOCION O FAVORECIMIENTO AL TRAFICO ILICITO DE DROGAS;05/02/2024;2;2;2024;23;DEPINCRI - AREANT - CALLAO;28;MASCULINO;SOLTERO(A);NO INDICA;DESEMPLEADO;PERU;-77.09637600;-11.88622470
VENTANILLA;ACTA DE INTERVENCION;PENDIENTE;SEGURIDAD PUBLICA (DELITO);SALUD PUBLICA;MICROCOMERCIALIZACION DE DROGAS;15/02/2024;5;2;2024;11;DEPINCRI - AREANT - CALLAO;37;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.13853656;-11.87118425
VENTANILLA;OCURRENCIA;PENDIENTE;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;10/02/2024;7;2;2024;16;VENTANILLA;52;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.13699870;-11.86796940
VENTANILLA;ACTA DE INTERVENCION;RESUELTA;SEGURIDAD PUBLICA (DELITO);SALUD PUBLICA;MICROCOMERCIALIZACION DE DROGAS;05/02/2024;2;2;2024;18;DEPINCRI - AREANT - CALLAO;28;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.14350030;-11.82355610
VENTANILLA;ACTA DE INTERVENCION;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;29/01/2024;2;1;2024;12;VENTANILLA;22;FEMENINO;SOLTERO(A);NO INDICA;COMERCIANTE;PERU;-77.12044242;-11.89667027
VENTANILLA;DENUNCIA;PENDIENTE;ADMINISTRACION PUBLICA (DELITO);COMETIDOS POR FUNCIONARIOS PUBLICOS;ABUSO DE AUTORIDAD;23/02/2024;6;2;2024;10;VENTANILLA;33;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;ACTA DE INTERVENCION;RESUELTA;LEY DE VIOLENCIA CONTRA LA MUJER Y GRUPOS VULNERABLES;LEY PARA PREVENIR   SANCIONAR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR (LEY NRO 30364);VIOLENCIA FISICA;29/02/2024;5;2;2024;9;VENTANILLA;21;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12519254;-11.88275834
VENTANILLA;DENUNCIA;RESUELTA;PATRIMONIO (DELITO);HURTO;HURTO;27/02/2024;3;2;2024;0;VENTANILLA;81;FEMENINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.14484394;-11.83414503
VENTANILLA;ACTA DE DENUNCIA VERBAL;PENDIENTE;PATRIMONIO (DELITO);ROBO;ROBO;17/02/2024;7;2;2024;0;VILLA LOS REYES;46;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12598430;-12.05084910
VENTANILLA;ACTA DE DENUNCIA VERBAL;RESUELTA;PATRIMONIO (DELITO);ROBO;ROBO;06/02/2024;3;2;2024;14;PACHACUTEC;45;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.11046760;-12.05584240
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);ROBO;ROBO;25/02/2024;1;2;2024;12;VENTANILLA;33;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.13903710;-11.82515227
VENTANILLA;DENUNCIA;PENDIENTE;PATRIMONIO (DELITO);ROBO;ROBO;03/02/2024;7;2;2024;20;VENTANILLA;48;MASCULINO;SOLTERO(A);NO INDICA;NO INDICA;PERU;-77.12560882;-11.86615553
